POSTING DATE,EFFECTIVE DATE,CREATE DATE,Customer/Vendor Code,Customer/Vendor Name,LOB,Region,BP TYPE,City,STATE,From WhsCode,From WhsName,To whsCode,TO WhsName,Model TYPE,Transfer Type,U_Frt,U_ActShipType,PRODUCT CATEGORY,ItemCode,Description,QUANTITY,UNIT,RATE,SO ID,SO Creation Date,SO Due Date,U_DocStatus,U_SOTYPE,BP CATEGORY,Document Type,TRANSPORTER NAME,U_GRNNO,Loading/Unloading,Detention,KITITEM,U_AssetClass,Customer Type,U_TRINPD
6/23/2022,6/23/2022,6/23/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ04,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Company Transport borne by customer,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2022/2041,6/13/2022,6/15/2022,C,Rent,Beverage,Allot,Active Enterprises,,0,,,Wooden Pallet,,00:00.0
6/24/2022,6/24/2022,6/24/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ04,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2022/2017,6/13/2022,7/1/2022,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,00:00.0
6/24/2022,6/24/2022,6/24/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ04,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Company Transport borne by customer,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2022/2041,6/13/2022,6/15/2022,C,Rent,Beverage,Allot,BLOOMING LOGISTICS AND WAREHOUSING SERVICES (LLP),,,,,Wooden Pallet,,00:00.0
6/25/2022,6/25/2022,6/25/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ04,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2022/2017,6/13/2022,7/1/2022,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,00:00.0
6/25/2022,6/25/2022,6/25/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ04,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),300,Nos,370,2022/1731,6/1/2022,6/2/2022,C,Rent,Beverage,Allot,Customer Transport,,,,,Belts & Wedges,,00:00.0
6/25/2022,6/25/2022,6/25/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ04,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Company Transport borne by customer,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2022/2041,6/13/2022,6/15/2022,C,Rent,Beverage,Allot,BLOOMING LOGISTICS AND WAREHOUSING SERVICES (LLP),,0,,,Wooden Pallet,,00:00.0
6/27/2022,6/27/2022,6/27/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ04,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2022/2017,6/13/2022,7/1/2022,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,00:00.0
6/27/2022,6/27/2022,6/27/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ04,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Company Transport borne by customer,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2022/2149,6/17/2022,6/18/2022,C,Rent,Beverage,Allot,BLOOMING LOGISTICS AND WAREHOUSING SERVICES (LLP),,,,,Wooden Pallet,,00:00.0
6/28/2022,6/28/2022,6/28/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,MP02,Company India Indore,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),360,Nos,370,2022/2449,6/28/2022,6/29/2022,C,Rent,Beverage,Allot,Customer Transport,,0,,,Belts & Wedges,,00:00.0
6/28/2022,6/28/2022,6/28/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ04,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Company Transport borne by customer,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2022/2149,6/17/2022,6/18/2022,C,Rent,Beverage,Allot,BLOOMING LOGISTICS AND WAREHOUSING SERVICES (LLP),,,,,Wooden Pallet,,00:00.0
6/28/2022,6/28/2022,6/28/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ04,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Company Transport borne by customer,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2022/2041,6/13/2022,6/15/2022,C,Rent,Beverage,Allot,BLOOMING LOGISTICS AND WAREHOUSING SERVICES (LLP),,0,,,Wooden Pallet,,00:00.0
6/28/2022,6/28/2022,6/28/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ04,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),287,Nos,370,2022/1731,6/1/2022,6/2/2022,C,Rent,Beverage,Allot,Customer Transport,,,,,Belts & Wedges,,00:00.0
6/29/2022,6/29/2022,6/29/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ04,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2022/2017,6/13/2022,7/1/2022,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,00:00.0
6/30/2022,6/16/2022,6/30/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,MH02,Company India Pune,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),495,Nos,370,2022/2502,6/30/2022,6/30/2022,C,Rent,Beverage,Allot,Customer Transport,,,,,Belts & Wedges,,00:00.0
6/30/2022,6/30/2022,6/30/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,HY08,Company India Pataudi Gadaipur,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),941,Nos,370,2022/1694,5/31/2022,6/1/2022,C,Rent,Beverage,Allot,Customer Transport,,0,0,,Belts & Wedges,,00:00.0
6/30/2022,6/16/2022,6/30/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,MH02,Company India Pune,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),463,Nos,370,2022/2503,6/30/2022,6/30/2022,C,Rent,Beverage,Allot,Customer Transport,,,,,Belts & Wedges,,00:00.0
7/1/2022,7/1/2022,7/1/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ04,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2022/2536,6/30/2022,8/2/2022,C,Rent,Beverage,Allot,Customer Transport,,,,,Wooden Pallet,,00:00.0
7/2/2022,7/2/2022,7/2/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ04,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2022/2536,6/30/2022,8/2/2022,C,Rent,Beverage,Allot,Customer Transport,,,,,Wooden Pallet,,00:00.0
7/2/2022,7/2/2022,7/2/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ04,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),190,Nos,370,2022/1731,6/1/2022,6/2/2022,C,Rent,Beverage,Allot,Customer Transport,,,,,Belts & Wedges,,00:00.0
7/4/2022,7/4/2022,7/4/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ04,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2022/2536,6/30/2022,8/2/2022,C,Rent,Beverage,Allot,Customer Transport,,,,,Wooden Pallet,,00:00.0
7/5/2022,7/5/2022,7/5/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ04,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2022/2536,6/30/2022,8/2/2022,C,Rent,Beverage,Allot,Customer Transport,,,,,Wooden Pallet,,00:00.0
7/5/2022,7/5/2022,7/5/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,HY08,Company India Pataudi Gadaipur,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),501,Nos,370,2022/1132,5/9/2022,5/11/2022,C,Rent,Beverage,Allot,Customer Transport,,0,,,Belts & Wedges,,00:00.0
7/6/2022,7/6/2022,7/6/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ04,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2022/2536,6/30/2022,8/2/2022,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,00:00.0
7/7/2022,7/7/2022,7/7/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,MP02,Company India Indore,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),720,Nos,370,2022/2687,7/7/2022,7/8/2022,C,Rent,Beverage,Allot,Customer Transport,,0,,,Belts & Wedges,,
7/7/2022,7/7/2022,7/7/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ04,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2022/2536,6/30/2022,8/2/2022,C,Rent,Beverage,Allot,Customer Transport,,,,,Wooden Pallet,,00:00.0
7/7/2022,7/7/2022,7/7/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ04,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),300,Nos,370,2022/2692,7/7/2022,7/8/2022,C,Rent,Beverage,Allot,Customer Transport,,,,,Belts & Wedges,,00:00.0
7/11/2022,7/11/2022,7/11/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ04,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2022/2536,6/30/2022,8/2/2022,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,
7/11/2022,7/8/2022,7/11/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ04,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2022/2536,6/30/2022,8/2/2022,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,
7/13/2022,7/13/2022,7/13/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ04,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),286,Nos,370,2022/2758,7/13/2022,7/14/2022,C,Rent,Beverage,Allot,Customer Transport,,,,,Belts & Wedges,,
7/13/2022,7/13/2022,7/13/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ04,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2022/2536,6/30/2022,8/2/2022,C,Rent,Beverage,Allot,Customer Transport,,,,,Wooden Pallet,,
7/14/2022,7/14/2022,7/14/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ04,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2022/2536,6/30/2022,8/2/2022,C,Rent,Beverage,Allot,Customer Transport,,,,,Wooden Pallet,,
7/16/2022,7/16/2022,7/16/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ04,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2022/2536,6/30/2022,8/2/2022,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,
7/18/2022,7/18/2022,7/18/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ04,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2022/2536,6/30/2022,8/2/2022,C,Rent,Beverage,Allot,Customer Transport,,,,,Wooden Pallet,,
7/18/2022,7/18/2022,7/18/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,MP02,Company India Indore,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),720,Nos,370,2022/2830,7/18/2022,7/19/2022,C,Rent,Beverage,Allot,Customer Transport,,0,,,Belts & Wedges,,
7/20/2022,7/20/2022,7/20/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,HY08,Company India Pataudi Gadaipur,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),892,Nos,370,2022/2758,7/13/2022,7/14/2022,C,Rent,Beverage,Allot,Customer Transport,,0,,,Belts & Wedges,,
7/22/2022,7/22/2022,7/22/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ04,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),200,Nos,370,2022/731,4/25/2022,4/26/2022,C,Rent,Beverage,Allot,Customer Transport,,,,,Belts & Wedges,,
7/23/2022,7/23/2022,7/23/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ04,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2022/2536,6/30/2022,8/2/2022,C,Rent,Beverage,Allot,Customer Transport,,,,,Wooden Pallet,,
7/23/2022,7/23/2022,7/23/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,HY08,Company India Pataudi Gadaipur,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),266,Nos,370,2022/2758,7/13/2022,7/14/2022,C,Rent,Beverage,Allot,Customer Transport,,0,,,Belts & Wedges,,
7/23/2022,7/23/2022,7/23/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ04,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2022/2536,6/30/2022,8/2/2022,C,Rent,Beverage,Allot,Customer Transport,,,,,Wooden Pallet,,
7/23/2022,7/23/2022,7/23/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ04,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2022/2536,6/30/2022,8/2/2022,C,Rent,Beverage,Allot,Customer Transport,,,,,Wooden Pallet,,
7/25/2022,7/25/2022,7/25/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,HY08,Company India Pataudi Gadaipur,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),420,Nos,370,2022/2758,7/13/2022,7/14/2022,C,Rent,Beverage,Allot,Customer Transport,,0,,,Belts & Wedges,,
7/25/2022,7/25/2022,7/25/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ04,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2022/2536,6/30/2022,8/2/2022,C,Rent,Beverage,Allot,Customer Transport,,,,,Wooden Pallet,,
7/26/2022,7/26/2022,7/26/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ04,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2022/2536,6/30/2022,8/2/2022,C,Rent,Beverage,Allot,Customer Transport,,,,,Wooden Pallet,,
7/27/2022,7/27/2022,7/27/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ04,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2022/2536,6/30/2022,8/2/2022,C,Rent,Beverage,Allot,Customer Transport,,,,,Wooden Pallet,,
7/28/2022,7/28/2022,7/28/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ04,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2022/2536,6/30/2022,8/2/2022,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,
7/29/2022,7/29/2022,7/29/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ04,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),200,Nos,370,2022/3011,7/25/2022,7/26/2022,C,Rent,Beverage,Allot,Customer Transport,,,,,Belts & Wedges,,
7/29/2022,7/29/2022,7/29/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ04,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2022/2536,6/30/2022,8/2/2022,C,Rent,Beverage,Allot,Customer Transport,,,,,Wooden Pallet,,
7/30/2022,7/30/2022,7/30/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ04,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2022/2536,6/30/2022,8/2/2022,C,Rent,Beverage,Allot,Customer Transport,,,,,Wooden Pallet,,
8/1/2022,8/1/2022,8/1/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,HY08,Company India Pataudi Gadaipur,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),600,Nos,370,2022/1781,6/2/2022,6/4/2022,C,Rent,Beverage,Allot,Customer Transport,,0,,,Belts & Wedges,,
8/1/2022,8/1/2022,8/1/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ04,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2022/3136,8/1/2022,9/1/2022,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,
8/3/2022,8/3/2022,8/3/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,MP02,Company India Indore,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),686,Nos,370,2022/3229,8/3/2022,8/4/2022,C,Rent,Beverage,Allot,Customer Transport,,0,,,Belts & Wedges,,
8/4/2022,8/4/2022,8/4/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,HY08,Company India Pataudi Gadaipur,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),150,Nos,370,2022/3011,7/25/2022,7/26/2022,C,Rent,Beverage,Allot,Customer Transport,,0,,,Belts & Wedges,,
8/4/2022,8/4/2022,8/4/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,HY08,Company India Pataudi Gadaipur,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Belt,A140000002,BW Strapping Belt(double end 7 meters with Latches and Hooks),20,Nos,225,2022/3011,7/25/2022,7/26/2022,C,Rent,Beverage,Allot,Customer Transport,,0,,,Belts & Wedges,,
8/4/2022,8/4/2022,8/4/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ04,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2022/3136,8/1/2022,9/1/2022,C,Rent,Beverage,Allot,Customer Transport,,,,,Wooden Pallet,,
8/5/2022,8/5/2022,8/5/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ04,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2022/3136,8/1/2022,9/1/2022,C,Rent,Beverage,Allot,Customer Transport,,,,,Wooden Pallet,,
8/6/2022,8/6/2022,8/6/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ04,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2022/3136,8/1/2022,9/1/2022,C,Rent,Beverage,Allot,Customer Transport,,,,,Wooden Pallet,,
8/8/2022,8/8/2022,8/8/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ04,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2022/3136,8/1/2022,9/1/2022,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,
8/9/2022,8/9/2022,8/9/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ04,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2022/3136,8/1/2022,9/1/2022,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,
8/9/2022,8/9/2022,8/9/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ04,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),100,Nos,370,2022/3011,7/25/2022,7/26/2022,C,Rent,Beverage,Allot,Customer Transport,,,,,Belts & Wedges,,
8/9/2022,8/9/2022,8/9/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,HY08,Company India Pataudi Gadaipur,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),408,Nos,370,2022/2758,7/13/2022,7/14/2022,C,Rent,Beverage,Allot,Customer Transport,,0,,,Belts & Wedges,,
8/10/2022,8/10/2022,8/10/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ04,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2022/3136,8/1/2022,9/1/2022,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,
8/12/2022,8/12/2022,8/12/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ04,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2022/3136,8/1/2022,9/1/2022,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,
8/13/2022,8/13/2022,8/13/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ04,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2022/3136,8/1/2022,9/1/2022,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,
8/16/2022,8/16/2022,8/16/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ04,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2022/3136,8/1/2022,9/1/2022,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,
8/16/2022,8/16/2022,8/16/2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ04,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2022/3136,8/1/2022,9/1/2022,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,
